id,label,label_id,text,raw_text,n_words,n_chars
1697,No,0,To view your invitation click the web address below or copy and paste it into your web browser: $LINK,To view your invitation click the web address below or copy and paste it into your web browser: http://www.sendomatic.com/servlets/v?e=61945&u=742518,19,101
1699,No,0,Today I wanted to give you access to my Home Study Course.,Today I wanted to give you access to my Home Study Course.,12,58
1701,No,0,Today we are proud to introduce Business Management Apps that bring you a new way to manage more of your business from a single location.,Today we are proud to introduce Business Management Apps that bring you a new way to manage more of your business from a single location.,25,137
1703,No,0,"Today, we are pleased to announce a new revision of our SDK, that brings a massive improvement for use cases such as this one: a new image recognition mode that lets you disable **partial matching**.","Today, we are pleased to announce a new revision of our SDK, that brings a massive improvement for use cases such as this one: a new image recognition mode that lets you disable **partial matching**.",35,199
1704,No,0,"Today, you have a chance to earn a pack Mr. Clean's Magic Eraser.","Today, you have a chance to earn a pack Mr. Clean's Magic Eraser.",13,65
1706,No,0,Tokatee Falls.,Tokatee Falls.,2,14
1707,No,0,"Tomorrow and Wednesday are pretty bad, but Thursday and Friday are wide open.","Tomorrow and Wednesday are pretty bad, but Thursday and Friday are wide open.",13,77
1708,No,0,"Tomorrow: stand with #Manning, #Assange, #WikiLeaks on Cablegate anniversary.","Tomorrow: stand with #Manning, #Assange, #WikiLeaks on Cablegate anniversary.",9,77
1709,No,0,Tonight is yoga night.,Tonight is yoga night.,4,22
1710,No,0,Too bad about the write-off but I did enjoy the LJM story in the WSJ.,Too bad about the write-off but I did enjoy the LJM story in the WSJ.,15,69
1711,No,0,Top 10 PG&E creditors Bank of New York ($2.2 billion) California Power Exchange ($1.9 billion) Bankers Trust Co. ($1.3 billion) California Independent System Operator ($1.1 billion) Bank of America ($938 million) U.S. Bank ($310 million) Calpine Gilroy Cogeneration ($57 million) Calpine Greenleaf ($49 million) Crocket Cogeneration ($48 million) Calpine King City ($45 million) E-mail David Lazarus at $EMAIL.,Top 10 PG&E creditors Bank of New York ($2.2 billion) California Power Exchange ($1.9 billion) Bankers Trust Co. ($1.3 billion) California Independent System Operator ($1.1 billion) Bank of America ($938 million) U.S. Bank ($310 million) Calpine Gilroy Cogeneration ($57 million) Calpine Greenleaf ($49 million) Crocket Cogeneration ($48 million) Calpine King City ($45 million) E-mail David Lazarus at dlazarus@sfchronicle.com.,58,410
1712,No,0,Top posts this week on Google+,Top posts this week on Google+,6,30
1713,No,0,"Touch up your make-up, put a ribbon in your hair > and be > > fresh looking.","Touch up your make-up, put a ribbon in your hair > and be > > fresh looking.",17,76
1715,No,0,"Toyota is planning to sell 70,000 Highlanders in calendar year 2001.","Toyota is planning to sell 70,000 Highlanders in calendar year 2001.",11,68
1716,No,0,Trading voicemail with Jessie Knight (trying to get him to appear at the hearing).,Trading voicemail with Jessie Knight (trying to get him to appear at the hearing).,14,82
1718,No,0,"Trey is going to get Playstation 2 once they become available, so you may want to find a game for the new machine.","Trey is going to get Playstation 2 once they become available, so you may want to find a game for the new machine.",23,114
1720,No,0,"Tried to call, but I think your voicemail is messed up out there today.","Tried to call, but I think your voicemail is messed up out there today.",14,71
1721,No,0,"Tried to leave you a voice mail message, but no one in the office knew how to transfer my call into voice mail.","Tried to leave you a voice mail message, but no one in the office knew how to transfer my call into voice mail.",23,111
1723,No,0,Twitter helps you stay connected with what's happening right now and with the people and organizations you care about.,Twitter helps you stay connected with what's happening right now and with the people and organizations you care about.,19,118
1726,No,0,UNSUBSCRIBE: If you do not want to receive these alerts use the following link to unsubscribe.,UNSUBSCRIBE: If you do not want to receive these alerts use the following link to unsubscribe.,16,94
1727,No,0,"Uncle Fern and I are still looking to come back to NJ, so my dream plan this summer would be to move back.... Other than that we'll be indoors a lot.","Uncle Fern and I are still looking to come back to NJ, so my dream plan this summer would be to move back.... Other than that we’ll be indoors a lot.",31,149
1728,No,0,Unclear to me whether this approach would give the power plant optimal access to the power grid for sales of surplus power.,Unclear to me whether this approach would give the power plant optimal access to the power grid for sales of surplus power.,22,123
1729,No,0,"Under the NM statute, we may get 6 years worth of recovery ( or more, I guess, if they did something to toll the SOL).","Under the NM statute, we may get 6 years worth of recovery ( or more, I guess, if they did something to toll the SOL).",25,118
1730,No,0,Unfortunately I am not going to be able to accept your generous offer to attend the Indy 500.,Unfortunately I am not going to be able to accept your generous offer to attend the Indy 500.,18,93
1731,No,0,Unfortunately we have a lot of late nights waiting on systems - like we are right now.,Unfortunately we have a lot of late nights waiting on systems - like we are right now.,17,86
1732,No,0,"Unfortunately, I need to reschedule.","Unfortunately, I need to reschedule.",5,36
1734,No,0,"Unfortunately, do to Mr. Lay's schedule he will not be able to participate.","Unfortunately, do to Mr. Lay's schedule he will not be able to participate.",13,75
