id,label,label_id,text,raw_text,n_words,n_chars
1621,No,0,"They also won two special judges awards - not given out every time, but only when the judges want to especially recognize achievements.","They also won two special judges awards - not given out every time, but only when the judges want to especially recognize achievements.",23,135
1622,No,0,They are being re-deployed out of the upstream services group and have significant experience and relationships in the producer services market segment.,They are being re-deployed out of the upstream services group and have significant experience and relationships in the producer services market segment.,22,152
1623,No,0,They are sending me a brochure.,They are sending me a brochure.,6,31
1624,No,0,They are taking him out of the hospital tomorrow or Wed.,They are taking him out of the hospital tomorrow or Wed.,11,56
1625,No,0,They discuss countless ways to get the new duds you want without the price tag you have come to expect.,They discuss countless ways to get the new duds you want without the price tag you have come to expect.,20,103
1626,No,0,They helped me book my room over the phone.,They helped me book my room over the phone.,9,43
1627,No,0,They intend to give it to Debra Bowen first thing next week.,They intend to give it to Debra Bowen first thing next week.,12,60
1628,No,0,"They land and the pilot turns to Stumpy, ""By golly, I did everything I could think of to get you to yell out, but you didn't.""","They land and the pilot turns to Stumpy, ""By golly, I did everything I could think of to get you to yell out, but you didn't.""",26,126
1629,No,0,"They land and the pilot turns to Stumpy, By golly, I did everything I could think of to get you to yell out, but you didn't.","They land and the pilot turns to Stumpy, By golly, I did everything I could think of to get you to yell out, but you didn't.",26,124
1630,No,0,They plan to launch a campaign next week telling businesses in S.D. that the best thing to leave Sempra and switch to another provider.,They plan to launch a campaign next week telling businesses in S.D. that the best thing to leave Sempra and switch to another provider.,24,135
1631,No,0,"They were completely outclassed against the one (albeit right now, the best team in the country) good team they have played.","They were completely outclassed against the one (albeit right now, the best team in the country) good team they have played.",21,124
1632,No,0,They'll send me the data if we need it.,They'll send me the data if we need it.,9,39
1633,No,0,Think about how your experience and skills fit into the job description of a position you want to apply for.,Think about how your experience and skills fit into the job description of a position you want to apply for.,20,108
1634,No,0,This Friday and Saturday take $NUM% off our entire collection of women's and girls Flurry Mocs* + take an additional $NUM% off all regular priced merchandise with coupon code $NUM.**,This Friday and Saturday take 50% off our entire collection of women's and girls Flurry Mocs* + take an additional 30% off all regular priced merchandise with coupon code 251415618.**,30,182
1635,No,0,This amount of time should be adequate to put together a short study on your different options.,This amount of time should be adequate to put together a short study on your different options.,17,95
1636,No,0,This case is killing me! $NUM) I had to get before $NUM AM today.,This case is killing me! 1) I had to get before 10 AM today.,14,65
1637,No,0,This deal is for deliveries to Storage.,This deal is for deliveries to Storage.,7,39
1638,No,0,This e-mail and any attached files may be confidential and subject to attorney/client privilege.,This e-mail and any attached files may be confidential and subject to attorney/client privilege.,14,96
1639,No,0,"This e-mail is to follow up our conversation Friday, June1st regarding a sponsorship for the National Bar Association Convention to be held in Dallas July $NUM - August $NUM, $NUM.","This e-mail is to follow up our conversation Friday, June1st regarding a sponsorship for the National Bar Association Convention to be held in Dallas July 28 - August 4, 2001.",30,180
1640,No,0,"This email is being sent on behalf of Enotem by Opt-Intelligence, to confirm your opt-in to the Enotem offer on PandaResearch.com at $NUM:$NUM PM $NUM/$NUM/$NUM.","This email is being sent on behalf of Enotem by Opt-Intelligence, to confirm your opt-in to the Enotem offer on PandaResearch.com at 10:07 PM 06/26/14.",25,161
1641,No,0,This email is powered by GMS (Global Messaging Software) Engine.,This email is powered by GMS (Global Messaging Software) Engine.,10,64
1642,No,0,"This form of contract assumes that the equipment will be procurred by the Owner, with the understanding that we have not resolved the issue of the timing of the procurement of the equipment, and how it will be procurred.","This form of contract assumes that the equipment will be procurred by the Owner, with the understanding that we have not resolved the issue of the timing of the procurement of the equipment, and how it will be procurred.",39,220
1643,No,0,This free tell-a-friend service is made possible by our sponsors:,This free tell-a-friend service is made possible by our sponsors:,10,65
1644,No,0,This has strong support in the track and field community and may be the most important advantage that Houston has over competing cities. John has a $NUMminute video he would like to show you that features some very strong endorsements of the Astrodome track and field facility from some of the most important people in track and field worldwide.,This has strong support in the track and field community and may be the most important advantage that Houston has over competing cities. John has a 10-minute video he would like to show you that features some very strong endorsements of the Astrodome track and field facility from some of the most important people in track and field worldwide.,59,345
